1	9
1	17
1	42
1	55
1	104
1	111
1	117
1	122
1	155
1	168
1	198
1	208
1	215
1	250
1	277
1	325
1	363
1	372
1	386
1	400
1	463
1	525
1	563
1	676
1	724
1	730
1	758
1	775
1	786
1	821
1	839
1	890
1	912
1	1008
1	1136
1	1137
1	1166
1	1175
1	1338
1	1488
1	1544
1	1637
1	1770
1	1776
1	1966
2	21
2	32
2	38
2	110
2	134
2	139
2	194
2	212
2	223
2	239
2	241
2	261
2	270
2	294
2	298
2	338
2	364
2	374
2	507
2	536
2	655
2	675
2	768
2	814
2	820
2	834
2	857
2	859
2	868
2	880
2	962
2	1034
2	1038
2	1204
2	1252
2	1258
2	1277
2	1319
2	1342
2	1354
2	1408
2	1427
2	1558
2	1760
2	1963
3	15
3	18
3	21
3	32
3	41
3	53
3	68
3	90
3	108
3	121
3	139
3	165
3	207
3	239
3	241
3	298
3	374
3	382
3	401
3	411
3	440
3	547
3	585
3	599
3	608
3	655
3	667
3	675
3	744
3	837
3	1021
3	1038
3	1066
3	1252
3	1258
3	1282
3	1313
3	1357
3	1375
3	1501
3	1790
3	1841
3	1867
3	1872
4	7
4	18
4	32
4	34
4	35
4	46
4	71
4	80
4	99
4	149
4	196
4	295
4	332
4	385
4	390
4	391
4	459
4	483
4	484
4	502
4	566
4	782
4	788
4	850
4	852
4	861
4	900
4	1054
4	1132
4	1237
4	1258
4	1279
4	1398
4	1485
4	1515
4	1626
4	1629
4	1642
4	1664
4	1850
4	1860
4	1961
5	6
5	21
5	23
5	76
5	87
5	99
5	117
5	140
5	142
5	170
5	182
5	220
5	257
5	331
5	334
5	346
5	352
5	489
5	504
5	505
5	541
5	554
5	593
5	614
5	789
5	873
5	977
5	994
5	1208
5	1230
5	1263
5	1303
5	1391
5	1420
5	1492
5	1496
5	1500
5	1617
5	1676
5	1735
5	1957
5	1968
6	33
6	56
6	63
6	120
6	190
6	200
6	209
6	378
6	404
6	413
6	423
6	472
6	486
6	508
6	684
6	816
6	817
6	857
6	904
6	958
6	994
6	1036
6	1056
6	1079
6	1098
6	1121
6	1186
6	1267
6	1371
6	1386
6	1437
6	1453
6	1467
6	1595
6	1608
6	1707
6	1732
6	1810
6	1818
6	1898
6	2000
7	15
7	32
7	34
7	38
7	67
7	71
7	81
7	133
7	135
7	149
7	192
7	202
7	212
7	217
7	238
7	294
7	335
7	338
7	345
7	409
7	413
7	479
7	483
7	496
7	516
7	566
7	804
7	821
7	970
7	1132
7	1150
7	1188
7	1299
7	1379
7	1393
7	1648
7	1654
7	1846
7	1903
8	18
8	70
8	73
8	181
8	253
8	259
8	271
8	282
8	301
8	318
8	320
8	348
8	410
8	457
8	568
8	681
8	698
8	712
8	744
8	760
8	805
8	923
8	971
8	978
8	1000
8	1006
8	1012
8	1044
8	1211
8	1280
8	1282
8	1329
8	1428
8	1584
8	1586
8	1632
8	1822
8	1840
8	1949
9	17
9	92
9	103
9	172
9	210
9	289
9	309
9	345
9	375
9	429
9	487
9	488
9	530
9	540
9	615
9	621
9	673
9	703
9	720
9	743
9	745
9	747
9	782
9	797
9	896
9	939
9	972
9	991
9	1037
9	1045
9	1073
9	1503
9	1521
9	1560
9	1590
9	1682
9	1835
9	1918
10	11
10	26
10	38
10	74
10	100
10	111
10	112
10	125
10	132
10	148
10	190
10	212
10	222
10	226
10	228
10	245
10	254
10	307
10	352
10	428
10	505
10	518
10	680
10	723
10	763
10	803
10	829
10	831
10	906
10	1118
10	1262
10	1266
10	1296
10	1611
10	1651
10	1727
10	1910
10	1925
11	13
11	20
11	36
11	43
11	78
11	100
11	110
11	126
11	167
11	168
11	218
11	226
11	248
11	249
11	297
11	307
11	437
11	449
11	453
11	551
11	827
11	832
11	971
11	1081
11	1098
11	1179
11	1224
11	1297
11	1351
11	1377
11	1414
11	1486
11	1511
11	1592
11	1733
11	1804
11	1891
12	21
12	24
12	41
12	42
12	69
12	72
12	83
12	97
12	157
12	201
12	202
12	221
12	268
12	343
12	349
12	353
12	387
12	389
12	430
12	479
12	640
12	646
12	649
12	670
12	842
12	860
12	1103
12	1121
12	1132
12	1287
12	1455
12	1507
12	1539
12	1556
12	1718
12	1828
12	1895
12	1959
13	25
13	38
13	40
13	43
13	100
13	111
13	121
13	144
13	155
13	161
13	167
13	196
13	208
13	266
13	292
13	316
13	324
13	376
13	560
13	619
13	626
13	648
13	752
13	842
13	905
13	908
13	910
13	952
13	964
13	1107
13	1152
13	1182
13	1192
13	1262
13	1356
13	1703
13	1730
14	46
14	54
14	60
14	65
14	85
14	96
14	146
14	156
14	158
14	175
14	206
14	240
14	268
14	334
14	357
14	370
14	396
14	412
14	500
14	503
14	514
14	527
14	603
14	625
14	662
14	688
14	704
14	754
14	879
14	955
14	1024
14	1254
14	1288
14	1308
14	1321
14	1395
14	1549
14	1716
15	43
15	50
15	66
15	78
15	95
15	104
15	126
15	142
15	161
15	179
15	208
15	254
15	265
15	360
15	382
15	409
15	470
15	499
15	522
15	693
15	716
15	720
15	783
15	927
15	964
15	1011
15	1046
15	1090
15	1127
15	1175
15	1399
15	1400
15	1543
15	1718
15	1873
15	1884
16	25
16	27
16	33
16	36
16	67
16	130
16	200
16	249
16	255
16	349
16	395
16	397
16	400
16	472
16	508
16	530
16	602
16	622
16	692
16	738
16	816
16	817
16	818
16	826
16	836
16	864
16	890
16	895
16	973
16	1140
16	1229
16	1286
16	1351
16	1574
16	1762
16	1935
17	23
17	63
17	65
17	85
17	116
17	143
17	146
17	171
17	213
17	215
17	279
17	283
17	365
17	366
17	395
17	426
17	515
17	540
17	580
17	698
17	872
17	887
17	922
17	1132
17	1137
17	1295
17	1336
17	1401
17	1406
17	1520
17	1563
17	1590
17	1770
17	1943
18	37
18	41
18	51
18	87
18	109
18	111
18	152
18	188
18	228
18	293
18	299
18	317
18	339
18	444
18	470
18	471
18	546
18	581
18	586
18	660
18	707
18	709
18	785
18	1022
18	1156
18	1185
18	1294
18	1405
18	1484
18	1653
18	1702
18	1795
18	1868
19	35
19	54
19	61
19	73
19	95
19	139
19	191
19	332
19	372
19	480
19	487
19	597
19	616
19	685
19	734
19	739
19	848
19	850
19	979
19	1143
19	1194
19	1293
19	1317
19	1324
19	1374
19	1388
19	1460
19	1481
19	1507
19	1536
19	1568
19	1576
19	1706
19	1849
19	1866
20	47
20	72
20	130
20	136
20	144
20	152
20	173
20	227
20	281
20	291
20	303
20	324
20	365
20	382
20	442
20	484
20	548
20	589
20	611
20	679
20	798
20	846
20	857
20	1109
20	1172
20	1181
20	1292
20	1489
20	1596
20	1698
20	1763
20	1869
20	1908
20	1979
21	91
21	103
21	108
21	110
21	139
21	214
21	239
21	298
21	364
21	401
21	411
21	507
21	667
21	668
21	702
21	865
21	963
21	1006
21	1101
21	1182
21	1204
21	1206
21	1355
21	1375
21	1387
21	1669
21	1819
21	1870
21	1900
21	1952
22	69
22	92
22	130
22	166
22	196
22	268
22	281
22	303
22	389
22	412
22	433
22	452
22	457
22	527
22	601
22	605
22	692
22	741
22	787
22	880
22	924
22	933
22	947
22	988
22	1326
22	1400
22	1411
22	1422
22	1463
22	1624
22	1664
22	1683
22	1787
22	1994
23	64
23	83
23	85
23	140
23	166
23	181
23	195
23	242
23	292
23	321
23	373
23	417
23	542
23	575
23	730
23	818
23	876
23	1014
23	1023
23	1032
23	1058
23	1108
23	1121
23	1124
23	1154
23	1265
23	1302
23	1471
23	1591
23	1848
23	1929
23	1938
24	58
24	83
24	96
24	118
24	130
24	139
24	323
24	367
24	382
24	436
24	564
24	589
24	601
24	674
24	686
24	787
24	900
24	933
24	948
24	1036
24	1111
24	1146
24	1176
24	1255
24	1325
24	1329
24	1336
24	1539
24	1644
24	1721
24	1763
24	1787
24	1924
25	32
25	38
25	45
25	56
25	61
25	88
25	100
25	102
25	112
25	179
25	208
25	228
25	260
25	313
25	380
25	406
25	409
25	473
25	548
25	565
25	569
25	658
25	694
25	822
25	1065
25	1274
25	1420
25	1638
25	1695
25	1788
25	1822
26	32
26	57
26	61
26	67
26	79
26	104
26	106
26	136
26	145
26	148
26	179
26	247
26	250
26	254
26	307
26	360
26	367
26	406
26	435
26	495
26	687
26	824
26	908
26	969
26	1102
26	1176
26	1196
26	1647
26	1692
26	1800
26	1816
26	1849
27	33
27	45
27	49
27	56
27	67
27	145
27	165
27	192
27	200
27	238
27	273
27	302
27	325
27	327
27	415
27	423
27	472
27	516
27	530
27	659
27	890
27	992
27	1018
27	1087
27	1286
27	1360
27	1428
27	1540
27	1579
27	1786
27	1946
27	1982
28	55
28	71
28	87
28	95
28	113
28	126
28	131
28	205
28	234
28	296
28	317
28	327
28	406
28	418
28	535
28	649
28	832
28	937
28	962
28	996
28	1005
28	1149
28	1226
28	1288
28	1293
28	1302
28	1332
28	1485
28	1497
28	1556
28	1557
28	1868
28	1889
29	70
29	123
29	131
29	163
29	177
29	214
29	288
29	351
29	383
29	433
29	435
29	441
29	449
29	493
29	516
29	642
29	696
29	715
29	725
29	745
29	780
29	794
29	819
29	870
29	885
29	1055
29	1139
29	1236
29	1275
29	1339
29	1449
29	1589
29	1727
30	33
30	37
30	44
30	47
30	50
30	58
30	92
30	103
30	116
30	144
30	236
30	264
30	291
30	404
30	495
30	509
30	543
30	626
30	637
30	1093
30	1147
30	1215
30	1228
30	1417
30	1429
30	1433
30	1448
30	1464
30	1531
30	1646
30	1668
30	1843
31	75
31	94
31	128
31	143
31	171
31	204
31	267
31	280
31	345
31	426
31	427
31	454
31	455
31	666
31	719
31	724
31	797
31	801
31	837
31	1024
31	1200
31	1241
31	1247
31	1312
31	1381
31	1424
31	1443
31	1506
31	1520
31	1756
31	1889
31	1944
32	36
32	43
32	64
32	106
32	111
32	255
32	271
32	333
32	371
32	372
32	380
32	434
32	463
32	491
32	637
32	671
32	779
32	802
32	929
32	1040
32	1199
32	1323
32	1399
32	1818
32	1844
32	1939
33	56
33	73
33	83
33	183
33	196
33	242
33	263
33	292
33	297
33	308
33	325
33	377
33	382
33	423
33	436
33	472
33	530
33	616
33	698
33	778
33	909
33	935
33	1016
33	1211
33	1286
33	1340
33	1540
33	1646
34	40
34	56
34	58
34	88
34	89
34	93
34	151
34	209
34	321
34	368
34	400
34	402
34	468
34	490
34	511
34	544
34	753
34	834
34	864
34	1001
34	1060
34	1114
34	1269
34	1287
34	1421
34	1561
34	1634
34	1734
34	1975
35	101
35	163
35	172
35	191
35	209
35	232
35	284
35	325
35	357
35	362
35	402
35	416
35	455
35	547
35	753
35	891
35	1081
35	1137
35	1173
35	1248
35	1320
35	1385
35	1619
35	1692
35	1712
35	1745
35	1777
35	1847
35	1946
36	66
36	68
36	150
36	235
36	236
36	242
36	268
36	316
36	359
36	425
36	432
36	470
36	522
36	541
36	562
36	652
36	664
36	901
36	1053
36	1082
36	1226
36	1240
36	1286
36	1592
36	1615
36	1917
36	1924
36	1948
37	40
37	45
37	47
37	69
37	80
37	90
37	92
37	103
37	194
37	216
37	234
37	378
37	521
37	680
37	691
37	899
37	980
37	984
37	1009
37	1108
37	1152
37	1244
37	1448
37	1666
37	1743
37	1923
37	1931
37	1951
37	1974
38	99
38	148
38	307
38	311
38	393
38	473
38	615
38	654
38	704
38	716
38	721
38	828
38	982
38	993
38	1133
38	1148
38	1160
38	1166
38	1202
38	1210
38	1273
38	1382
38	1597
38	1788
38	1925
38	1934
39	49
39	77
39	102
39	177
39	181
39	244
39	250
39	315
39	340
39	517
39	519
39	531
39	547
39	614
39	621
39	623
39	777
39	1004
39	1161
39	1235
39	1239
39	1259
39	1295
39	1326
39	1428
39	1606
39	1688
39	1765
39	1900
39	1964
40	73
40	86
40	152
40	181
40	189
40	253
40	282
40	285
40	391
40	448
40	473
40	569
40	643
40	666
40	679
40	819
40	855
40	963
40	1000
40	1035
40	1037
40	1089
40	1144
40	1230
40	1299
40	1684
40	1743
41	69
41	74
41	83
41	142
41	164
41	168
41	172
41	189
41	194
41	221
41	278
41	356
41	382
41	384
41	389
41	457
41	530
41	671
41	778
41	784
41	787
41	842
41	874
41	1300
41	1727
41	1781
41	1797
42	49
42	54
42	72
42	92
42	96
42	97
42	108
42	151
42	169
42	181
42	221
42	228
42	264
42	361
42	434
42	484
42	527
42	973
42	980
42	985
42	1070
42	1124
42	1127
42	1383
42	1446
42	1718
42	1822
42	1879
43	55
43	57
43	78
43	102
43	208
43	213
43	218
43	240
43	331
43	409
43	427
43	432
43	528
43	538
43	569
43	612
43	824
43	833
43	939
43	1015
43	1405
43	1442
43	1603
43	1631
43	1758
43	1867
44	71
44	74
44	98
44	115
44	151
44	272
44	303
44	321
44	399
44	421
44	441
44	522
44	543
44	593
44	661
44	688
44	725
44	729
44	749
44	791
44	902
44	1030
44	1119
44	1164
44	1309
44	1335
44	1533
44	1571
44	1639
45	47
45	103
45	148
45	156
45	178
45	210
45	216
45	220
45	310
45	497
45	509
45	545
45	637
45	646
45	834
45	930
45	989
45	1039
45	1091
45	1117
45	1141
45	1381
45	1407
45	1426
45	1706
45	1930
46	81
46	103
46	121
46	135
46	149
46	153
46	211
46	315
46	335
46	381
46	390
46	509
46	599
46	644
46	771
46	830
46	852
46	1208
46	1236
46	1323
46	1443
46	1571
46	1609
46	1629
46	1707
46	1730
46	1896
47	50
47	73
47	86
47	120
47	163
47	178
47	225
47	404
47	595
47	626
47	680
47	697
47	750
47	1083
47	1097
47	1158
47	1177
47	1196
47	1215
47	1241
47	1410
47	1429
47	1433
47	1528
47	1706
48	55
48	60
48	65
48	85
48	146
48	147
48	168
48	170
48	235
48	240
48	273
48	287
48	296
48	311
48	357
48	412
48	539
48	662
48	719
48	761
48	915
48	948
48	955
48	995
48	1251
48	1496
48	1618
48	1673
48	1964
49	256
49	310
49	331
49	447
49	454
49	493
49	514
49	797
49	861
49	929
49	1095
49	1104
49	1205
49	1216
49	1221
49	1292
49	1394
49	1417
49	1438
49	1545
49	1548
49	1645
49	1697
49	1754
49	1810
49	1912
50	97
50	103
50	158
50	163
50	178
50	216
50	220
50	339
50	378
50	380
50	425
50	521
50	614
50	814
50	841
50	945
50	998
50	1305
50	1387
50	1410
50	1441
50	1553
50	1703
50	1799
50	1843
51	56
51	71
51	78
51	117
51	125
51	176
51	182
51	196
51	199
51	202
51	211
51	259
51	332
51	338
51	344
51	405
51	701
51	771
51	790
51	1087
51	1236
51	1242
51	1393
51	1443
51	1711
51	1894
51	1969
52	58
